Date,Open,High,Low,Close,Adj Close,Volume,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2010-01-19,6.315499782562256,6.400000095367432,6.2164998054504395,6.380499839782715,6.380499839782715,177852000,0.0036967069581696713,0.003689890929744319,6.425053324874424,6.463437092707001,6.479445707502938,0.06461622464988345,0.034304611246209024,-240.5857707194445,,,0.18364293234688894,,,6.679958155765634,6.211327468057259,,,,,7.366754759399216,,,64.08672853144294,46.443201408819284,43.357344515201106,39.8318388645748,14.16972626014561,5.142497425624499
2010-01-20,6.356500148773193,6.460000038146973,6.254000186920166,6.289000034332275,6.289000034332275,181494000,-0.014340538789756547,-0.014444358060968802,6.389927339149883,6.435088333032095,6.454036218102,0.06985630064417139,0.03914827250920918,-28.811431275089376,,,0.1798571859087263,,,6.537399961519287,6.2433142097540815,,,,,0.0,,,63.817243816352466,46.07425200531145,42.86646041641676,38.42819018314016,11.429581180929539,2.5968324573270043
2010-01-21,6.36299991607666,6.40749979019165,6.25,6.330999851226807,6.330999851226807,199412000,0.006678298086380995,0.006656097042361921,6.37483696107301,6.418651972925681,6.438289965285289,0.07012300694564537,0.04298617383731879,-83.19777734703106,,,0.17671428407941545,,,6.465429761952497,6.262570061481516,,,,,25.225101381538252,,,63.54798994395728,45.70645523163941,42.37740306939127,37.03034991585134,8.92793788386913,0.5409107973008255
2010-01-22,6.28000020980835,6.383500099182129,6.038000106811523,6.071499824523926,6.071499824523926,231378000,-0.04098879052296859,-0.041852515452692814,6.297626953026236,6.365148817474409,6.393025986806572,0.08835309679361288,0.051064053827655685,-51.858134503517476,,,0.20271423884800502,0.19153574534824916,,6.564557770157425,6.078870623615245,6.819847389095001,6.0877239947899735,,,0.0,0.0,,63.278970300622696,45.33982055077764,41.890204848225025,35.63964310011099,6.674752904579337,-1.030253084528163
2010-01-25,6.105000019073486,6.113999843597412,5.906000137329102,6.015500068664551,6.015500068664551,240478000,-0.00922338095657707,-0.009266179704088369,6.226139917726859,6.312358235803579,6.347903479232931,0.11072742008159951,0.06173838956284375,-14.88631228278173,-54.30462135486292,,0.20414277485438756,0.1940000057220459,,6.560707747463681,5.957006344246,6.811521431039694,5.99897850956002,,,0.0,0.0,,63.0101882656603,44.974357367632116,41.40489792350854,34.2573870737551,4.677073235249219,-2.1313155075530275
2010-01-26,6.0279998779296875,6.14900016784668,5.953000068664551,5.973999977111816,5.973999977111816,191180000,-0.00689885979204177,-0.006922766943427643,6.162466762275397,6.262158262433082,6.304457040950896,0.13055494717509214,0.07364483071774236,-16.645440235377094,-43.326787402720214,,0.203714234488351,0.19489284924098424,,6.55277681269946,5.852508750088277,6.770706216085143,5.931150873911195,,,0.0,0.0,,62.74164721125896,44.610075028442125,40.921514257101755,32.884889106127375,2.938974480572592,-2.785971675276146
2010-01-27,6.051499843597412,6.166500091552734,5.940000057220459,6.137499809265137,6.137499809265137,295306000,0.02736856926343106,0.02700074608105659,6.156177749850898,6.243937374259487,6.285535605706627,0.12914760226803418,0.08178820788193925,-104.32781187204691,-103.78939675630531,,0.21757139478410994,0.20007143701825822,,6.495245871316397,5.8473253872285245,6.722238415444318,5.911761477199201,,,40.221374511432366,23.29056969802357,,62.47335050241578,44.24698282018497,40.44008559694741,31.523444049619098,1.4615427569786346,-3.0261058473351032
2010-01-28,6.221499919891357,6.360000133514404,6.139999866485596,6.301499843597412,6.301499843597412,545862000,0.02672098402100181,0.026370213431836022,6.192714255515027,6.252244471924475,6.287305172137202,0.10523559912169432,0.08363582409967264,-467.72114078768664,-330.9821396399102,,0.22278567722865514,0.20321430478777205,,6.4540735367312445,5.865926294332163,6.69412922499593,5.911513502447221,,,91.736689626985,46.652393253366895,,62.205301496867186,43.88508996998362,39.96064347192032,30.174332016492112,0.24290052803900078,-2.890750767895077
2010-01-29,6.488500118255615,6.59250020980835,6.206999778747559,6.270500183105469,6.270500183105469,589426000,-0.004919409864532539,-0.004931549992448612,6.212243311781154,6.254850419058043,6.28547882321951,0.07971533646212503,0.0821512111640676,-1997.3116478078205,-118.61899470246175,,0.2484286172049386,0.21414290155683244,,6.446308434764616,5.868405724519704,6.6009342314964625,5.9467799337823815,,,83.05330827599933,54.75533810962938,,61.93750354502058,43.524405644518,39.483219186713285,28.838816085743204,-0.7217241588781698,-2.424888462145447
2010-02-01,6.158999919891357,6.243000030517578,5.690999984741211,5.94350004196167,5.94350004196167,755488000,-0.05214897242564975,-0.05355793298442621,6.144843756050471,6.2108205817357565,6.248961823831584,0.08434628836922643,0.08525766997857266,-84.51613617737613,-84.09089582859204,,0.30478579657418386,0.24075004032679967,,6.384100982750686,5.819898945315023,6.572709045550846,5.893290830199014,,,0.0,0.0,,61.66995998988575,43.164938949438906,39.00784381676039,27.51814004469728,-1.4398862896023898,-1.6781284443819244
2010-02-02,5.939499855041504,5.948999881744385,5.71999979019165,5.906000137329102,5.906000137329102,461594000,-0.006309397554944982,-0.006329385924433168,6.084990495840106,6.1680597887418775,6.212912064077498,0.09867591839919128,0.09124264295277212,-197.8854897170089,-104.22541032304059,,0.2881429536002023,0.24542859622410365,0.2237381480989002,6.397673371682638,5.759040931470263,6.571594989098559,5.8284763593642275,6.827882028478029,5.829403661829589,0.0,0.0,0.0,61.40267416700676,42.8066989287856,38.53454820319944,26.213526169938305,-1.921772307992422,-0.7033022086203162
2010-02-03,5.855999946594238,5.980500221252441,5.828000068664551,5.954999923706055,5.954999923706055,248118000,0.008296611113712661,0.008262383421314662,6.052434779701512,6.138377593633217,6.186181800624099,0.10687592306181196,0.09716409249306993,-622.3119847412478,-88.3115398356556,-100.74315690579184,0.28021444593157085,0.24217861039297922,0.22273815245855422,6.400054875798484,5.7393736716519905,6.526148616438142,5.802422703141936,6.788483306608766,5.7983261696078685,12.389335718927494,10.32662109661561,5.914278643330322,61.13564940439406,42.44969456440661,38.06336294787384,24.926173052095944,-2.1800109689064744,0.44498547308861164
2010-02-04,5.932000160217285,6.016499996185303,5.7870001792907715,5.796999931335449,5.796999931335449,255680000,-0.026532324835409102,-0.02689065948276427,5.9884905194593605,6.09110168461302,6.146353702006731,0.1222797908069333,0.10557004571127697,-212.71161327169477,-77.47581336063689,-75.30665079752606,0.2850001198904855,0.24435717718941824,0.22492860612415133,6.431230554181075,5.65762655161901,6.514166533410398,5.732904800883512,6.74585624405359,5.75166751787733,0.0,0.0,0.0,60.8688890224566,42.09393477538387,37.59431840837542,23.657253468906593,-2.2294498605854782,1.7118074712922524
2010-02-05,5.794000148773193,5.882500171661377,5.704999923706055,5.869500160217285,5.869500160217285,220496000,0.012506508494150375,0.012428948120267569,5.958713051196919,6.060570359646638,6.118341213567585,0.12812172477525896,0.11301794541006675,-106.53000875388764,-105.53845461632437,-104.77793379985931,0.27800015040806364,0.24778577259608678,0.22604767481486002,6.402880267496903,5.609405510003794,6.476599498104231,5.7008290199185785,6.7074982966139665,5.719263557648613,14.37071189106372,12.42506259765561,8.24803338618865,60.602396333934514,41.739428417460616,37.127444693129114,22.407912310859185,-2.0869014023836003,3.043327219240975
2010-02-08,5.968999862670898,6.050000190734863,5.828000068664551,5.8414998054504395,5.8414998054504395,197804000,-0.004770483687287121,-0.0047818987626821255,5.929387671137377,6.030521233023856,6.090614773354279,0.12939319258687948,0.11963062351544454,-26.41304460500264,-91.09455795251975,-118.223211861185,0.27828584398542133,0.25053576060703825,0.22823815118698848,6.252137713271647,5.628719481901344,6.41991404081431,5.68051447230389,6.683273465100643,5.680774084919121,9.3980676776079,8.33331100949299,5.062555705580513,60.33617464383151,41.38618428247227,36.66277165652015,21.179264563616442,-1.7708626219468955,4.388135328711394
2010-02-09,5.909999847412109,5.954500198364258,5.849999904632568,5.901500225067139,5.901500225067139,184460000,0.010271406593340214,0.010219014153923855,5.922411872426053,6.012891458199107,6.071847898563166,0.12127897591534784,0.1237033132665376,-49.18711531577864,-142.19364889509083,-85.5391185068253,0.2381429672241211,0.24328579221452987,0.22214292344592868,5.99984655770647,5.775582078026997,6.372733468672421,5.672337928836472,6.606092457008034,5.68419319842235,66.13942960615663,19.569346331166134,14.54422738458353,60.070227249348044,41.034211097781416,36.20032889406542,19.972393351277084,-1.3012134386212528,5.698474600580016
2010-02-10,5.900000095367432,5.930500030517578,5.800000190734863,5.868000030517578,5.868000030517578,124664000,-0.005676555667534424,-0.00569272854284948,5.908803151299777,5.9931584101429705,6.051785998947129,0.11217319222456126,0.12632903091266884,-240.3978905485206,-109.9353128434027,-102.31665520293748,0.17792865208217076,0.24135722432817733,0.21980957757859004,5.977998687380849,5.77585851651145,6.299300037745819,5.679628528233185,6.557491591065538,5.671127394065135,44.9367738041346,14.073362047536278,10.782092362280272,59.804557439814275,40.683517525716184,35.74014573762938,18.78834804440685,-0.6988985194395496,6.931322112377506
2010-02-11,5.860499858856201,6.020999908447266,5.824999809265137,6.004499912261963,6.004499912261963,166870000,0.023261738417602734,0.022995308025140566,5.932734939386969,5.994698628672195,6.047166964471996,0.0909674138929924,0.12471337289614075,322.84369871568344,-963.4343707520511,-220.11031623637473,0.17321436745779856,0.2306786605290004,0.2213571866353353,6.030919019994491,5.751080976735769,6.2911069988196,5.678250151121982,6.526844663241115,5.667202901310829,100.0,41.12983488860723,31.510997664693424,59.539168496623404,40.33411216301219,35.2822512506858,17.628142436623058,0.014401975626919764,8.049301893817125
2010-02-12,5.94950008392334,5.997000217437744,5.875,5.982999801635742,5.982999801635742,161470000,-0.003580666323654149,-0.0035870922533073188,5.9453041477965085,5.993113799269354,6.040941111972546,0.07029489845541693,0.12077441839027044,960.7203678474103,-1986.138090906427,-150.4760799471191,0.1688572338649205,0.2245358398982457,0.21773815155029297,6.04471520672831,5.745284755124717,6.288271714551211,5.67644254010054,6.473922030029243,5.675125503641818,89.63849995059277,36.86816702630308,31.876589457443398,59.27406369316535,39.986003540258636,34.82667422362632,16.49275299336569,0.8166072858504759,9.021407217069548
2010-02-16,6.002999782562256,6.025000095367432,5.859000205993652,5.876500129699707,5.876500129699707,178654000,-0.017800380322078285,-0.01796071259156415,5.928100070932302,5.977349919811613,6.025083133989431,0.061490373054979064,0.11755829408004148,338.3646025767136,-662.0525059665873,-144.8065991972427,0.1597858156476702,0.22239296776907785,0.2161667233421689,6.0314099694108405,5.781304334831975,6.286521806214178,5.664263898807271,6.435718755751807,5.666566901858404,21.472577493300882,15.758218471795715,13.624714796582134,59.009246294760416,39.63920012134775,34.37344316911652,15.383117176326895,1.6855710459274154,9.823517554277737
2010-02-17,5.853499889373779,5.856500148773193,5.777500152587891,5.815499782562256,5.815499782562256,178896000,-0.010380387269823531,-0.010434639254072895,5.8999462280107045,5.955511294565069,6.004982906631595,0.062019175561711375,0.11586873809855695,-363.88690208129134,-149.6895375716551,-131.30191051841837,0.14571435110909597,0.2118572507585798,0.2137619654337565,6.039916440955037,5.75736918395777,6.259480966806079,5.645304734400673,6.396169559250722,5.654544661068754,0.0,3.6669681752492647,3.170497708566236,58.74471955859334,39.2937103029284,33.92258631750087,14.300131846845309,2.5994108900659576,10.438701600569571
2010-02-18,5.791999816894531,5.92549991607666,5.741000175476074,5.9039998054504395,5.9039998054504395,196002000,0.015217956529471539,0.015103324938400064,5.900959724178787,5.948571877988589,5.995346207095271,0.05669300954268462,0.11297473677433024,456.00051879882824,-102.26422654021388,-162.854137875478,0.1403571537562779,0.2093214988708496,0.21380955832345144,6.039588290816685,5.775554476953266,6.156488298132939,5.691511683338532,6.33891017072397,5.666423093944813,46.82537680201432,22.59763827263188,20.037432615487923,58.48048673364755,38.94954241386363,33.474131612257146,13.244651751396912,3.5368273018991165,10.857304229927038
2010-02-19,5.895500183105469,5.954500198364258,5.849999904632568,5.875999927520752,5.875999927520752,142312000,-0.0047425269058848285,-0.004753808369172448,5.894719304865335,5.938808780548341,5.984008374949233,0.051795891148251186,0.10978830633742996,-882.3422715883164,-103.04184439768073,-187.89341941800484,0.1403571537562779,0.1892500604901995,0.2089762460617792,6.038116656680748,5.769740311790235,6.01580897017922,5.775833831923006,6.296443379723672,5.669556541439252,32.01063674116086,38.072290817839,14.794008995614705,58.21655106063962,38.606704714691965,33.02810670550134,12.217488092133486,4.477406576214704,11.076821646349366
2010-02-22,5.868500232696533,5.948500156402588,5.809000015258789,5.9004998207092285,5.9004998207092285,136146000,0.004169484937147327,0.004160816721137628,5.896164515487197,5.93366123929651,5.976107425170623,0.044933310833286055,0.10577800662950394,767.6966415775348,-1002.320965202156,-176.19048673938664,0.1416429110935756,0.15978578158787318,0.20811911991664342,6.039158981763955,5.777983641047499,6.009641578335105,5.77585833501677,6.23383406422981,5.691165854026678,44.973534294407635,49.879469343389424,20.515343384249533,57.95291577195394,38.265205397093006,32.584538953544104,11.219407185234404,5.401903076294568,11.101575121905586
2010-02-23,5.9004998207092285,5.962500095367432,5.825500011444092,5.861999988555908,5.861999988555908,141364000,-0.006524842525746016,-0.006546222361524312,5.887623021779818,5.92404214337889,5.965351273848289,0.04115563314498317,0.10201288563594295,-79.29822917642647,-979.5426713627751,-362.05283678499956,0.13321433748517716,0.15321435247148787,0.198190552847726,5.990342893572726,5.786085465322713,6.007327191167895,5.771886986644954,6.2224275547816585,5.682619998144542,27.761313849911605,31.325331660381607,12.88405719022356,57.68958409157769,37.92505258335698,32.143455412499534,10.251129209643993,6.292496372175731,10.94219939590402
2010-02-24,5.8979997634887695,5.989999771118164,5.857500076293945,5.986000061035156,5.986000061035156,147798000,0.021153202443078684,0.020932579290374332,5.912218063316927,5.932351308778831,5.96729119105922,0.027944460395666514,0.09571780299073002,7899.31659249844,1632.2525072294343,-2991.525231952933,0.13471426282610213,0.1517857483455113,0.19459531420753115,5.992636024575178,5.784649551291521,6.015837899230711,5.767804869629153,6.219951101381385,5.682286927008683,100.0,91.0844082277972,37.46286671335796,57.42655923503597,37.58625432585848,31.704882833947067,9.313327048570432,7.133019322831097,10.614966881639845
2010-02-25,5.9085001945495605,5.916999816894531,5.792500019073486,5.909999847412109,5.909999847412109,190668000,-0.0126963269041304,-0.012777614027412065,5.911663496121043,5.929356084002985,5.961925078580774,0.020286318513351397,0.08962640718815242,707.4686138867537,447.78840229894763,-1378.9037237926348,0.12878567831856863,0.1442857469831194,0.19119053795224145,5.997896163487153,5.788960760297376,6.011403538179241,5.788382075834431,6.2172648712504985,5.6788779066919775,55.425167452071655,50.0,22.398401531928247,57.163844409327204,37.2488186065344,31.26884766064772,8.40662522591961,7.909153710151235,10.140973146686997
2010-02-26,5.894000053405762,5.971499919891357,5.849999904632568,5.920000076293945,5.920000076293945,114432000,0.0016920861489048721,0.001690656183992564,5.913747678426058,5.928103167498328,5.958009019431407,0.014703248011581736,0.0835513117069477,236.36318006141823,878.2203085755292,-335.17308662004234,0.13485710961478098,0.14028573036193848,0.1861905370439802,5.987701800628232,5.829012349936779,6.014038512818082,5.792961374920827,6.192656547847654,5.682771969811852,46.77423696485635,55.291122761515986,24.380607799715126,56.901442812858804,36.91275333636622,30.835376022315202,7.53159893963097,8.608590634485822,9.545212582787117
2010-03-01,5.934999942779541,6.232999801635742,5.876500129699707,6.2270002365112305,6.2270002365112305,265930000,0.05185813450351748,0.050558252088478174,5.992061868045107,5.968106885957474,5.983071905369153,-0.014947758851022926,0.07116579351337718,144.1175645611554,194.6821893171279,-1170.4769036783864,0.159428528376988,0.14989284106663295,0.19269050870622909,6.207552918535511,5.7014470694754396,6.1309621370058744,5.731109240884575,6.169138990487203,5.699194326497428,100.0,100.0,90.81311014479326,56.63935763538302,36.57806635486652,30.404493731442948,6.688773193672123,9.22115352912013,8.855575674223028
2010-03-02,6.250500202178955,6.367499828338623,6.239999771118164,6.276500225067139,6.276500225067139,241950000,0.007949251112224352,0.007917822262943425,6.063172172427447,6.009360753929731,6.0103499127736155,-0.04975270556424079,0.054579875055266736,128.5892536105059,197.33339945475262,15358.237304299653,0.16271420887538365,0.15153568131583078,0.18040477661859422,6.34901854377233,5.674410100680446,6.228622584511893,5.687020221949986,6.1711506218043635,5.697754127748045,100.0,100.0,100.0,56.37759205793305,36.244765429569895,29.9762262791879,5.878622030235463,9.73888233233416,8.101800752450808
2010-03-03,6.269999980926514,6.3470001220703125,6.221499919891357,6.29449987411499,6.29449987411499,128808000,0.002867784338788743,0.002863680090142819,6.121004534046385,6.047487238359614,6.036711228696757,-0.07937849035029103,0.03601088267359893,129.06092138481236,177.72571511624656,267.6640402119276,0.16071421759469168,0.15117856434413365,0.1600952602568127,6.4475468198075685,5.688453268475426,6.307238128885405,5.669333226661818,6.235355298842008,5.666978006153575,100.0,100.0,100.0,56.11614925275943,35.912858255528384,29.550598831311856,5.101567863463585,10.156078057930953,7.314413565411987
2010-03-04,6.298999786376953,6.442500114440918,6.278500080108643,6.426499843597412,6.426499843597412,150194000,0.020970684267585457,0.020753826005946233,6.197378793470279,6.09814654553214,6.072805651269072,-0.11055619526880882,0.014547017539009895,113.46328310703625,178.5545278068425,205.859924310647,0.16457135336739676,0.14889284542628697,0.15700001943679082,6.562282696687406,5.735003064464589,6.414436741613598,5.622420318410119,6.326613617351762,5.625291088240803,100.0,100.0,100.0,55.855032383266604,35.58235245481125,29.127636224181167,4.357980915810855,10.469307715278411,6.523687400684749
2010-03-05,6.456500053405762,6.472499847412109,6.353499889373779,6.445499897003174,6.445499897003174,135386000,0.002956516590394237,0.0029521546904577273,6.259409332525625,6.144559016079929,6.107258878400481,-0.13500187582566373,-0.007726674254197111,116.5397694784676,167.02700083407825,212.3344801405333,0.16264281954084123,0.14867854118347168,0.15540477207728795,6.652581943139198,5.7759894854322305,6.507375467308914,5.595553034910149,6.405116302348448,5.59350268641527,100.0,100.0,100.0,55.59424460394977,35.25325557600944,28.70736296082572,3.6481787579283926,10.677370234828686,5.758654922635707
2010-03-08,6.414999961853027,6.542500019073486,6.385499954223633,6.505499839782715,6.505499839782715,112118000,0.009308811378220315,0.009265751412045626,6.320932155103451,6.1927733113873344,6.144017328835092,-0.15443656398115574,-0.03032674326285577,100.0,132.35299914790903,155.46939357881644,0.16728571483067103,0.14803569657461985,0.1519524029323033,6.69068915769449,5.908025125839969,6.599553487910758,5.593232115748735,6.483556608286167,5.582538562234434,100.0,100.0,100.0,55.33378906033208,34.92557509374461,28.289803207057986,2.9724259527368733,10.78122474174163,5.046200385193333
2010-03-09,6.479499816894531,6.540500164031982,6.398499965667725,6.440999984741211,6.440999984741211,121416000,-0.009914665533779832,-0.009964143137674887,6.350949184147774,6.225923146242565,6.17139130143322,-0.15966384967372665,-0.050256058518308236,112.38001274006605,133.0934791110325,180.0525981166804,0.17021431241716659,0.15253571101597377,0.15026192438034786,6.585264240856053,6.162307159377625,6.647859601636809,5.634283173762536,6.537528317422989,5.582995407814176,76.84023449806183,89.9767101859406,90.65219569671777,55.07366888890178,34.5993184081827,27.874980787652675,2.330933804128459,10.783883176019797,4.410257561320108
2010-03-10,6.45550012588501,6.558499813079834,6.423999786376953,6.5254998207092285,6.5254998207092285,112514000,0.013119055452289781,0.01303374595429308,6.394586921393408,6.26592206902126,6.203989550725179,-0.16307638142988845,-0.06899417061378116,121.60802173805389,133.30648007488222,162.79241131805037,0.1385000773838588,0.14896430288042342,0.1460952531723749,6.609348350744474,6.223508644974345,6.7113199084132455,5.65960858345164,6.599829742843625,5.585836840989616,100.0,100.0,100.0,54.81388721704999,34.274492844552384,27.462919182588294,1.7238602105157161,10.690269870464455,3.871134709025972
2010-03-11,6.522500038146973,6.681000232696533,6.51800012588501,6.678999900817871,6.678999900817871,144816000,0.023523114600585388,0.02325070974361428,6.465690261698085,6.321065264855026,6.2476675392336105,-0.17460343072594722,-0.08888851009886813,116.0248216153716,122.29139561274171,155.24119384128522,0.14357151303972518,0.15314286095755442,0.1488809585571289,6.707804789046307,6.240052114029865,6.797647783390394,5.687994990374079,6.689039340598393,5.570674831401584,100.0,100.0,100.0,54.554447163008476,33.95110565266817,27.053641523350795,1.151309623221822,10.50705125665137,3.4449833127275276
2010-03-12,6.710000038146973,6.710000038146973,6.559000015258789,6.591000080108643,6.591000080108643,123016000,-0.013175598445278098,-0.013263166668821774,6.497017747841051,6.357094032011973,6.279204655560662,-0.17529390566991593,-0.1060963450639893,151.4332444524498,138.66757729523977,166.9432497868083,0.14721434456961496,0.15396428108215332,0.14985715775262742,6.700675524814824,6.331895722830963,6.838583892549206,5.745701775415185,6.744391831493253,5.584179488086825,65.14859375560637,89.22890695721247,89.8089393563721,54.29535183578775,33.62916400645834,26.647170589300497,0.6133331094828125,10.242439363941926,3.1434223535764945
2010-03-15,6.585000038146973,6.599999904632568,6.43149995803833,6.55649995803833,6.55649995803833,126584000,-0.005234429016991275,-0.005248176635498647,6.5118883116190664,6.383705467252297,6.304651769219144,-0.16592704377481504,-0.11959386675370619,243.84587169423762,137.86897379420958,193.93112467908514,0.1478571891784668,0.15621427127293178,0.14854762667701357,6.702469458425217,6.367244679060832,6.844313438073838,5.839186511245185,6.789972194771178,5.591170557739983,48.529417657406405,84.07022961350769,85.81355807721171,54.03660433511544,33.30867500349776,26.243528804102784,0.10992851961162287,9.90597319848868,2.9733246383185032
2010-03-16,6.561999797821045,6.614500045776367,6.525000095367432,6.5894999504089355,6.5894999504089355,82650000,0.005033172055487802,0.005020547986705134,6.531291232304828,6.411166176197031,6.330769544022182,-0.15466157435468258,-0.13039267592706005,229.86092254710422,143.57913167423996,181.94552657668743,0.14364290237426758,0.15314286095755442,0.14699999491373697,6.706380422732968,6.404476587154727,6.858682624799476,5.911031594430085,6.8350737207717565,5.603830950670185,62.39496555952252,88.36151570958201,89.63521272125158,53.77820775137487,32.98964566454564,25.84273823222344,-0.3589592423478856,9.508282430899255,2.936766422768442
2010-03-17,6.620500087738037,6.634500026702881,6.560999870300293,6.566999912261963,6.566999912261963,87176000,-0.0034145289196908383,-0.003420371727645135,6.540218406085851,6.431958079516062,6.35241263914915,-0.14005259002072512,-0.1380529391515894,440.64973832137986,131.88733870458526,159.81176493336363,0.1317143440246582,0.14950002942766463,0.1425952457246326,6.708622044207773,6.419806414959708,6.826564694861244,6.037006676489725,6.864773849180431,5.639892706315059,52.94116468518719,85.2437398617109,87.02953408018483,53.520165165544,32.67208293308818,25.444820575489224,-0.7934378453660198,9.060838076889828,3.0311363713284907
2010-03-18,6.551000118255615,6.642499923706055,6.521999835968018,6.638000011444092,6.638000011444092,100426000,0.010811649174771095,0.010753621173418751,6.564663815212641,6.459446460557811,6.378559202615359,-0.1304409054422129,-0.14446358914408838,173.60404125488031,129.17825277020498,142.79631145545153,0.1286428996494838,0.1494286060333252,0.14457144056047713,6.695633007382953,6.489081173699636,6.7605827072433495,6.205560083414785,6.8916862586203775,5.691313652006715,73.28998828876125,90.92922127792453,94.98165314849714,53.262479649134455,32.35599367488634,25.0497971697145,-1.1936670566771928,8.575695020761989,3.2493949598042025
2010-03-19,6.685500144958496,6.685500144958496,6.482999801635742,6.517499923706055,6.517499923706055,178100000,-0.0181530713362898,-0.018319859902304187,6.552872839518931,6.467190859158847,6.3912715376490485,-0.11163433556927037,-0.1467497796874444,-3218.79358645765,213.59734218396576,177.01707519724422,0.13835723059517996,0.1384286539895194,0.14542861211867558,6.698058155362383,6.484370340862157,6.739079489792143,6.268563256179537,6.901078725544496,5.740349767773608,0.0,59.87574976039654,80.23255881819078,53.00515426413102,32.04138467752862,24.65768898139441,-1.5598581668531217,8.06523130450197,3.580470905191864
